delta,conductor,rank,regulator,real_period,torsion_order,label
7822.0,7822,1,,,,7822a1
125152.0,7822,2,,,,7822b1
32038912.0,7822,2,,,,7822c1
-3379968.0,7824,1,,,,7824a1
243357696.0,7824,1,,,,7824b1
27039744.0,7824,1,,,,7824c1
-144211968.0,7824,0,,,,7824d1
12017664.0,7824,2,,,,7824e1
-11477808.0,7824,0,,,,7824f1
560696131584.0,7824,1,,,,7824g1
-85059679813632.0,7824,1,,,,7824h1
12306087936.0,7824,1,,,,7824i1
8011776.0,7824,1,,,,7824j1
1.3902410846635624e+22,7824,1,,,,7824k1
-273777408.0,7824,1,,,,7824l1
-34062289993728.0,7824,1,,,,7824m1
-1627808.0,7826,1,,,,7826a1
-28906282391168.0,7826,0,,,,7826b1
-232945836032.0,7826,1,,,,7826c1
-766948.0,7826,2,,,,7826d1
-5975817994328.0,7826,1,,,,7826e1
-15652.0,7826,2,,,,7826f1
-13698834752512.0,7826,1,,,,7826g1
-559965952.0,7826,1,,,,7826h1
-64110592.0,7826,1,,,,7826i1
-319050368.0,7826,1,,,,7826j1
-1753024.0,7826,0,,,,7826k1
-26044928.0,7826,1,,,,7826l1
-17606371328.0,7826,1,,,,7826m1
-3908367008.0,7826,1,,,,7826n1
31312.0,7828,2,,,,7828a1
31312.0,7828,2,,,,7828b1
4080611152.0,7828,2,,,,7828c1
-51602176.0,7828,0,,,,7828d1
-3567543750.0,7830,0,,,,7830a1
13151393280000.0,7830,0,,,,7830b1
-205490520.0,7830,0,,,,7830c1
704700.0,7830,2,,,,7830d1
-285403500.0,7830,0,,,,7830e1
-764648437500000.0,7830,0,,,,7830f1
41156437500.0,7830,1,,,,7830g1
-1.169012736e+18,7830,0,,,,7830h1
6.7067519089392e+17,7830,1,,,,7830i1
-16035840.0,7830,0,,,,7830j1
1252800.0,7830,0,,,,7830k1
-391500.0,7830,1,,,,7830l1
18040320000.0,7830,1,,,,7830m1
513726300.0,7830,1,,,,7830n1
-11690127360.0,7830,1,,,,7830o1
-67430707200000.0,7830,0,,,,7830p1
-4893750.0,7830,0,,,,7830q1
4.8892221416166765e+20,7830,0,,,,7830r1
-281880.0,7830,0,,,,7830s1
-1603584000000000.0,7830,1,,,,7830t1
-13163911.0,7831,0,,,,7831a1
11027456.0,7832,0,,,,7832a1
-11027456.0,7832,1,,,,7832b1
333580544.0,7832,2,,,,7832c1
-6.557606929349223e+16,7833,0,,,,7833a1
-709975287.0,7833,0,,,,7833b1
-1184843079.0,7833,1,,,,7833c1
-250688.0,7834,1,,,,7834a1
-7835.0,7835,1,,,,7835a1
39175.0,7835,1,,,,7835b1
-2538864.0,7836,0,,,,7836a1
-17143893.0,7839,1,,,,7839a1
-1395004923.0,7839,1,,,,7839b1
-1.9782217456837172e+16,7839,1,,,,7839c1
-2951578112000.0,7840,1,,,,7840a1
-2951578112000.0,7840,1,,,,7840b1
-10541350400000.0,7840,0,,,,7840c1
-4.9607173328384e+16,7840,0,,,,7840d1
-4.9607173328384e+16,7840,0,,,,7840e1
-125440.0,7840,0,,,,7840f1
-14757890560.0,7840,0,,,,7840g1
9223681600.0,7840,1,,,,7840h1
-421654016000.0,7840,1,,,,7840i1
-25088000.0,7840,1,,,,7840j1
-421654016000.0,7840,1,,,,7840k1
-826441871360.0,7840,1,,,,7840l1
-25088000.0,7840,1,,,,7840m1
37647680.0,7840,1,,,,7840n1
-3.954653486e+20,7840,1,,,,7840o1
11299009960000.0,7840,1,,,,7840p1
11299009960000.0,7840,1,,,,7840q1
-10541350400000.0,7840,1,,,,7840r1
-125440.0,7840,1,,,,7840s1
-16866160640.0,7840,1,,,,7840t1
-16866160640.0,7840,1,,,,7840u1
-14757890560.0,7840,1,,,,7840v1
9223681600.0,7840,0,,,,7840w1
-826441871360.0,7840,0,,,,7840x1
37647680.0,7840,0,,,,7840y1
-3.954653486e+20,7840,0,,,,7840z1
-7841.0,7841,0,,,,7841a1
-64241664.0,7842,1,,,,7842a1
-51451362.0,7842,1,,,,7842b1
-8030208.0,7842,1,,,,7842c1
-7537123.0,7843,0,,,,7843a1
86273.0,7843,0,,,,7843b1
70605.0,7845,1,,,,7845a1
27580078125.0,7845,0,,,,7845b1
2008576.0,7846,2,,,,7846a1
7846.0,7846,1,,,,7846b1
-34327152.0,7848,1,,,,7848a1
-47088.0,7848,2,,,,7848b1
-308944368.0,7848,0,,,,7848c1
-81368064.0,7848,1,,,,7848d1
675661332816.0,7848,1,,,,7848e1
-47088.0,7848,2,,,,7848f1
-34327152.0,7848,1,,,,7848g1
926833104.0,7848,1,,,,7848h1
-225220444272.0,7848,0,,,,7848i1
-16076800000000.0,7850,1,,,,7850a1
196250000.0,7850,1,,,,7850b1
314000000000.0,7850,1,,,,7850c1
-1971920000.0,7850,1,,,,7850d1
-30811250000000.0,7850,0,,,,7850e1
-245312500.0,7850,0,,,,7850f1
4906250000.0,7850,1,,,,7850g1
-2512000000.0,7850,1,,,,7850h1
20096000.0,7850,1,,,,7850i1
23553.0,7851,1,,,,7851a1
-31408.0,7852,2,,,,7852a1
-897043888.0,7852,2,,,,7852b1
3103398144.0,7854,1,,,,7854a1
231607799808.0,7854,0,,,,7854b1
3460710992707584.0,7854,1,,,,7854c1
67293072.0,7854,1,,,,7854d1
-113144724.0,7854,1,,,,7854e1
-228906357571584.0,7854,1,,,,7854f1
-868557554027856.0,7854,1,,,,7854g1
290589788611584.0,7854,0,,,,7854h1
-16084992.0,7854,0,,,,7854i1
-461862324.0,7854,0,,,,7854j1
28824305664.0,7854,1,,,,7854k1
-4265098992.0,7854,1,,,,7854l1
-122435503344.0,7854,0,,,,7854m1
9690202368.0,7854,1,,,,7854n1
59450130432.0,7854,1,,,,7854o1
14087536440516.0,7854,0,,,,7854p1
-434294784.0,7854,1,,,,7854q1
-1.7357896706398618e+17,7854,1,,,,7854r1
-5.173830526109414e+16,7854,1,,,,7854s1
-8654638519296.0,7854,1,,,,7854t1
-39275.0,7855,1,,,,7855a1
-7856.0,7856,1,,,,7856a1
-125696.0,7856,2,,,,7856b1
-514850816.0,7856,1,,,,7856c1
-7856.0,7856,1,,,,7856d1
-762129.0,7857,1,,,,7857a1
-555592041.0,7857,1,,,,7857b1
-7857.0,7857,0,,,,7857c1
-5727753.0,7857,0,,,,7857d1
514981888.0,7858,0,,,,7858a1
-6609419.0,7859,1,,,,7859a1
-58950000.0,7860,1,,,,7860a1
-913537513062000.0,7860,1,,,,7860b1
-294750000.0,7860,1,,,,7860c1
-11790000.0,7860,0,,,,7860d1
7861.0,7861,1,,,,7861a1
1910709.0,7863,2,,,,7863a1
-2013184.0,7864,1,,,,7864a1
1741665908125.0,7865,0,,,,7865a1
115151465.0,7865,1,,,,7865b1
983125.0,7865,1,,,,7865c1
-31666652875.0,7865,1,,,,7865d1
-3344790209921875.0,7865,1,,,,7865e1
-1546518528.0,7866,1,,,,7866a1
1170112736673792.0,7866,0,,,,7866b1
-6210262062.0,7866,0,,,,7866c1
-550494144.0,7866,1,,,,7866d1
2852793180576.0,7866,0,,,,7866e1
-1.850759550546739e+16,7866,0,,,,7866f1
10194336.0,7866,0,,,,7866g1
-3089575014563808.0,7866,1,,,,7866h1
-1429667697852.0,7866,1,,,,7866i1
-68811768.0,7866,1,,,,7866j1
353422786166784.0,7866,1,,,,7866k1
-2008202637312.0,7866,0,,,,7866l1
1605092917248.0,7866,0,,,,7866m1
-8518878.0,7866,0,,,,7866n1
-1127412006912.0,7866,1,,,,7866o1
-755136.0,7866,1,,,,7866p1
230009706.0,7866,1,,,,7866q1
3858922519658496.0,7866,1,,,,7866r1
2548584.0,7866,0,,,,7866s1
-7867.0,7867,2,,,,7867a1
-9135909.0,7869,2,,,,7869a1
7869.0,7869,1,,,,7869b1
70821.0,7869,1,,,,7869c1
-398776425557787.0,7869,1,,,,7869d1
69591151479789.0,7869,0,,,,7869e1
78700000.0,7870,1,,,,7870a1
201472000.0,7870,0,,,,7870b1
196750.0,7870,1,,,,7870c1
7870.0,7870,0,,,,7870d1
-133807.0,7871,0,,,,7871a1
-18137088.0,7872,1,,,,7872a1
9.358339030489496e+16,7872,1,,,,7872b1
-13221937152.0,7872,1,,,,7872c1
1511424.0,7872,1,,,,7872d1
-580386816.0,7872,1,,,,7872e1
-8.76354747802583e+16,7872,0,,,,7872f1
1547698176.0,7872,0,,,,7872g1
-637632.0,7872,0,,,,7872h1
-188045328384.0,7872,0,,,,7872i1
55717134336.0,7872,0,,,,7872j1
-7872.0,7872,0,,,,7872k1
1511424.0,7872,0,,,,7872l1
-2015232.0,7872,1,,,,7872m1
-105775497216.0,7872,1,,,,7872n1
-274396004352.0,7872,1,,,,7872o1
-18137088.0,7872,1,,,,7872p1
-66035122176.0,7872,1,,,,7872q1
-188045328384.0,7872,0,,,,7872r1
55717134336.0,7872,0,,,,7872s1
-7872.0,7872,0,,,,7872t1
-2015232.0,7872,1,,,,7872u1
-105775497216.0,7872,1,,,,7872v1
-4030464.0,7872,1,,,,7872w1
-274396004352.0,7872,1,,,,7872x1
-14648745024.0,7872,1,,,,7872y1
-18137088.0,7872,1,,,,7872z1
-66035122176.0,7872,1,,,,7872ba1
-18137088.0,7872,1,,,,7872bb1
9.358339030489496e+16,7872,1,,,,7872bc1
-13221937152.0,7872,1,,,,7872bd1
-580386816.0,7872,1,,,,7872be1
-8.76354747802583e+16,7872,0,,,,7872bf1
-4030464.0,7872,0,,,,7872bg1
-14648745024.0,7872,0,,,,7872bh1
1547698176.0,7872,0,,,,7872bi1
-637632.0,7872,0,,,,7872bj1
-242141248.0,7874,2,,,,7874a1
3999236096.0,7874,0,,,,7874b1
-3.0500158089199616e+16,7874,0,,,,7874c1
-16512974848.0,7874,1,,,,7874d1
234574334.0,7874,1,,,,7874e1
-953129940287488.0,7874,1,,,,7874f1
-511902220288.0,7874,1,,,,7874g1
-7874.0,7874,0,,,,7874h1
-670909184.0,7876,0,,,,7876a1
-102414.0,7878,1,,,,7878a1
-3369653284608.0,7878,1,,,,7878b1
-8.795935050794566e+22,7878,1,,,,7878c1
-94536.0,7878,1,,,,7878d1
-819312.0,7878,0,,,,7878e1
-76451641344.0,7878,1,,,,7878f1
-2007345659904.0,7878,0,,,,7878g1
1898939396844800.0,7880,0,,,,7880a1
246250000.0,7880,1,,,,7880b1
-394000000000.0,7880,1,,,,7880c1
-1008640.0,7880,1,,,,7880d1
15760.0,7880,1,,,,7880e1
15760.0,7880,1,,,,7880f1
394000.0,7880,2,,,,7880g1
-7881.0,7881,1,,,,7881a1
2.737026181220259e+18,7882,0,,,,7882a1
605589824.0,7882,1,,,,7882b1
15764.0,7882,0,,,,7882c1
-3310523136.0,7884,1,,,,7884a1
-4541184.0,7884,1,,,,7884b1
-4541184.0,7884,0,,,,7884c1
-3310523136.0,7884,0,,,,7884d1
123203125.0,7885,1,,,,7885a1
2846485.0,7885,1,,,,7885b1
-21081951.0,7887,1,,,,7887a1
-2550916071.0,7887,0,,,,7887b1
-504832.0,7888,0,,,,7888a1
-1.0247935893296128e+16,7888,0,,,,7888b1
-549257216.0,7888,1,,,,7888c1
-2.340015844832051e+16,7888,1,,,,7888d1
-516947968.0,7888,1,,,,7888e1
-1.0101615885917102e+18,7888,1,,,,7888f1
-2334343168.0,7888,1,,,,7888g1
-140609847296.0,7888,0,,,,7888h1
239863857152.0,7888,0,,,,7888i1
-28870332416.0,7888,0,,,,7888j1
-74459381760.0,7890,1,,,,7890a1
-255636000.0,7890,1,,,,7890b1
-15095050164000.0,7890,1,,,,7890c1
-639090.0,7890,1,,,,7890d1
-502600826880000.0,7890,0,,,,7890e1
145428480.0,7890,0,,,,7890f1
-2.5130041344e+23,7890,0,,,,7890g1
-22642575246000.0,7890,0,,,,7890h1
-12624000.0,7890,1,,,,7890i1
-4853089687500.0,7890,0,,,,7890j1
-690217200.0,7890,1,,,,7890k1
-61352640.0,7890,1,,,,7890l1
-998578125000.0,7890,1,,,,7890m1
-77561856000.0,7890,1,,,,7890n1
-102583.0,7891,0,,,,7891a1
-7891.0,7891,0,,,,7891b1
505088.0,7892,0,,,,7892a1
-17261991.0,7893,2,,,,7893a1
-1398221271.0,7893,1,,,,7893b1
-5306112.0,7896,1,,,,7896a1
-252672.0,7896,1,,,,7896b1
36368976.0,7896,0,,,,7896c1
-114659774208.0,7896,1,,,,7896d1
14756155344.0,7896,1,,,,7896e1
-47755008.0,7896,1,,,,7896f1
-15472622592.0,7896,1,,,,7896g1
6680016.0,7896,1,,,,7896h1
-259999488.0,7896,1,,,,7896i1
1053436675536.0,7896,0,,,,7896j1
-3868155648.0,7896,2,,,,7896k1
-1253282429952.0,7896,0,,,,7896l1
-21224448.0,7896,0,,,,7896m1
-21024476.0,7898,1,,,,7898a1
166721067155456.0,7898,1,,,,7898b1
-16033280688128.0,7898,1,,,,7898c1
-86878.0,7898,1,,,,7898d1
44481536.0,7898,2,,,,7898e1
-1850153888.0,7898,1,,,,7898f1
173756.0,7898,1,,,,7898g1
-7899.0,7899,0,,,,7899a1
316000000.0,7900,0,,,,7900a1
195031250000.0,7900,1,,,,7900b1
316000000.0,7900,1,,,,7900c1
-39500000000.0,7900,1,,,,7900d1
-22397049504.0,7902,0,,,,7902a1
-122891904.0,7902,1,,,,7902b1
-1.670045054628004e+17,7902,1,,,,7902c1
-13152256.0,7904,1,,,,7904a1
-13152256.0,7904,2,,,,7904b1
-406075904.0,7904,2,,,,7904c1
-4747964416.0,7904,1,,,,7904d1
-4747964416.0,7904,1,,,,7904e1
-406075904.0,7904,0,,,,7904f1
-752472009375.0,7905,1,,,,7905a1
-42731465625.0,7905,1,,,,7905b1
-16505837625.0,7905,1,,,,7905c1
-7905.0,7905,1,,,,7905d1
-252992.0,7906,1,,,,7906a1
-2169659392.0,7906,1,,,,7906b1
-135603712.0,7906,1,,,,7906c1
1518336.0,7908,2,,,,7908a1
-40995072.0,7908,1,,,,7908b1
9961802496.0,7908,1,,,,7908c1
39550000.0,7910,1,,,,7910a1
1.14400216043008e+31,7910,0,,,,7910b1
553700.0,7910,2,,,,7910c1
-39593093680.0,7910,1,,,,7910d1
141747200.0,7910,1,,,,7910e1
30494018437120.0,7910,0,,,,7910f1
2713130000.0,7910,1,,,,7910g1
-87903675596800.0,7910,1,,,,7910h1
63280.0,7910,1,,,,7910i1
-25312000.0,7910,0,,,,7910j1
1.4879466219018124e+23,7910,0,,,,7910k1
6328000.0,7910,0,,,,7910l1
64798720.0,7910,1,,,,7910m1
43410080000.0,7910,1,,,,7910n1
-1071474688.0,7912,1,,,,7912a1
-359948528.0,7912,2,,,,7912b1
-7913.0,7913,0,,,,7913a1
2333933568.0,7914,0,,,,7914a1
-319019544576.0,7914,0,,,,7914b1
-46154448.0,7914,1,,,,7914c1
-32415744.0,7914,1,,,,7914d1
-258114381152256.0,7914,0,,,,7914e1
-605638666656.0,7914,1,,,,7914f1
-31656.0,7914,1,,,,7914g1
184617792.0,7914,1,,,,7914h1
-135003641878287.0,7917,0,,,,7917a1
-2770459351707411.0,7917,0,,,,7917b1
-6484023.0,7917,2,,,,7917c1
-121755543.0,7917,1,,,,7917d1
-29451928779.0,7917,1,,,,7917e1
-1171864.0,7918,2,,,,7918a1
-181860692918272.0,7918,1,,,,7918b1
-16606212491488.0,7918,1,,,,7918c1
5542732800.0,7920,1,,,,7920a1
7603200.0,7920,1,,,,7920b1
-21045063600.0,7920,0,,,,7920c1
-451068750000.0,7920,0,,,,7920d1
-2052864000.0,7920,0,,,,7920e1
-721710000.0,7920,0,,,,7920f1
176418000.0,7920,0,,,,7920g1
1924560.0,7920,1,,,,7920h1
1729072818000.0,7920,1,,,,7920i1
7684768080.0,7920,1,,,,7920j1
176418000.0,7920,1,,,,7920k1
581160586050000.0,7920,1,,,,7920l1
46299139920.0,7920,1,,,,7920m1
571594320.0,7920,1,,,,7920n1
63510480.0,7920,1,,,,7920o1
153964800.0,7920,1,,,,7920p1
-2546452695600.0,7920,0,,,,7920q1
-259815600.0,7920,0,,,,7920r1
-3207600.0,7920,0,,,,7920s1
-162384750000.0,7920,0,,,,7920t1
964676498227200.0,7920,0,,,,7920u1
121651200.0,7920,1,,,,7920v1
88683724800.0,7920,1,,,,7920w1
1216512000000.0,7920,0,,,,7920x1
-164229120.0,7920,1,,,,7920y1
-378383892480.0,7920,1,,,,7920z1
176418000.0,7920,1,,,,7920ba1
7056720.0,7920,0,,,,7920bb1
-3196587123671040.0,7920,0,,,,7920bc1
-3284582400000.0,7920,0,,,,7920bd1
630639820800.0,7920,0,,,,7920be1
-1313832960.0,7920,0,,,,7920bf1
-721710000.0,7920,0,,,,7920bg1
-2338340400.0,7920,0,,,,7920bh1
1.339079405988741e+21,7920,0,,,,7920bi1
3192614092800.0,7920,1,,,,7920bj1
-28868400.0,7920,1,,,,7920bk1
-7073479710000.0,7920,1,,,,7920bl1
-2543580610560.0,7920,1,,,,7920bm1
44231334895529.0,7921,1,,,,7921a1
-44231334895529.0,7921,1,,,,7921b1
1077392.0,7922,1,,,,7922a1
-8.24864175654432e+22,7922,1,,,,7922b1
-451611.0,7923,2,,,,7923a1
9911673.0,7923,0,,,,7923b1
-532714672.0,7924,0,,,,7924a1
-241851806640625.0,7925,1,,,,7925a1
7925.0,7925,1,,,,7925b1
24765625.0,7925,0,,,,7925c1
-3095703125.0,7925,0,,,,7925d1
-198125.0,7925,2,,,,7925e1
123828125.0,7925,1,,,,7925f1
6848064.0,7926,1,,,,7926a1
428004.0,7926,2,,,,7926b1
-8875090944.0,7926,1,,,,7926c1
2.5970056626176e+16,7930,0,,,,7930a1
-1615264375069499.0,7931,0,,,,7931a1
-280194299.0,7931,1,,,,7931b1
-13706496.0,7932,1,,,,7932a1
856656.0,7932,1,,,,7932b1
50584680144.0,7932,1,,,,7932c1
-15868.0,7934,1,,,,7934a1
-1015552.0,7934,1,,,,7934b1
-64995328.0,7934,0,,,,7934c1
-1015552.0,7934,2,,,,7934d1
31715949038805.0,7935,0,,,,7935a1
-2220538335.0,7935,0,,,,7935b1
-729466827892515.0,7935,0,,,,7935c1
-95760715696875.0,7935,1,,,,7935d1
214245.0,7935,1,,,,7935e1
3523994337645.0,7935,1,,,,7935f1
314821125.0,7935,1,,,,7935g1
-2792382469720875.0,7935,1,,,,7935h1
-153217145115.0,7935,0,,,,7935i1
-1.2583302781145884e+18,7935,0,,,,7935j1
-6894771530175.0,7935,0,,,,7935k1
23805.0,7935,0,,,,7935l1
4.660482511535513e+16,7935,0,,,,7935m1
492032.0,7936,1,,,,7936a1
492032.0,7936,2,,,,7936b1
15872.0,7936,0,,,,7936c1
15872.0,7936,1,,,,7936d1
933897762.0,7938,1,,,,7938a1
3111696.0,7938,1,,,,7938b1
3825245233152.0,7938,1,,,,7938c1
7938.0,7938,0,,,,7938d1
-7471182096.0,7938,0,,,,7938e1
-59769456768.0,7938,0,,,,7938f1
-343064484.0,7938,0,,,,7938g1
-6537284334.0,7938,0,,,,7938h1
366087922704.0,7938,0,,,,7938i1
-17938308212496.0,7938,0,,,,7938j1
32514048.0,7938,0,,,,7938k1
16810159716.0,7938,0,,,,7938l1
-171532242.0,7938,1,,,,7938m1
-2592487296.0,7938,1,,,,7938n1
-40507614.0,7938,1,,,,7938o1
142884.0,7938,1,,,,7938p1
33620319432.0,7938,0,,,,7938q1
29884728384.0,7938,0,,,,7938r1
2788603774967808.0,7938,0,,,,7938s1
285768.0,7938,1,,,,7938t1
-76236552.0,7938,1,,,,7938u1
-55566.0,7938,1,,,,7938v1
-5446491747984.0,7938,1,,,,7938w1
-3556224.0,7938,1,,,,7938x1
254016.0,7938,1,,,,7938y1
-17213603549184.0,7938,1,,,,7938z1
-609892416.0,7938,1,,,,7938ba1
23702740992.0,7938,1,,,,7938bb1
7169347584.0,7938,1,,,,7938bc1
-43571933983872.0,7938,0,,,,7938bd1
843466573910016.0,7938,0,,,,7938be1
-4802902776.0,7938,0,,,,7938bf1
-2294371.0,7939,0,,,,7939a1
3060845665501184.0,7942,1,,,,7942a1
-1.999114825280461e+16,7942,1,,,,7942b1
1.362340778213526e+22,7942,1,,,,7942c1
-886034271592448.0,7942,2,,,,7942d1
15884.0,7942,2,,,,7942e1
11101264064.0,7942,2,,,,7942f1
28139474924.0,7942,1,,,,7942g1
39330356516.0,7942,1,,,,7942h1
-1.3812066065574093e+17,7942,1,,,,7942i1
-246011392.0,7942,1,,,,7942j1
-216316960838.0,7942,1,,,,7942k1
-424928768.0,7942,2,,,,7942l1
747276773804.0,7942,0,,,,7942m1
289577057386496.0,7942,0,,,,7942n1
65060864.0,7942,1,,,,7942o1
1.323846388676988e+18,7942,1,,,,7942p1
-2935871488.0,7942,1,,,,7942q1
-1.1573822672676352e+16,7942,1,,,,7942r1
5.222687481045204e+17,7942,0,,,,7942s1
-304529408494441.0,7943,1,,,,7943a1
-63091249.0,7943,0,,,,7943b1
-2949180299.0,7943,0,,,,7943c1
-103259.0,7943,0,,,,7943d1
-498411470531.0,7943,1,,,,7943e1
-2814511536.0,7944,1,,,,7944a1
104241168.0,7944,1,,,,7944b1
-247090176.0,7944,1,,,,7944c1
-9151488.0,7944,1,,,,7944d1
-540386214912.0,7944,0,,,,7944e1
1016832.0,7944,0,,,,7944f1
8443534608.0,7944,0,,,,7944g1
-46999039536.0,7944,1,,,,7944h1
-247090176.0,7944,1,,,,7944i1
11582352.0,7944,1,,,,7944j1
15888.0,7944,0,,,,7944k1
16663969792.0,7946,0,,,,7946a1
13365172.0,7946,0,,,,7946b1
218974978048.0,7946,1,,,,7946c1
-3975000000.0,7950,0,,,,7950a1
4829625000000.0,7950,0,,,,7950b1
-23182200000000.0,7950,0,,,,7950c1
-31800.0,7950,0,,,,7950d1
3.85889184e+17,7950,0,,,,7950e1
-3259996875000.0,7950,1,,,,7950f1
-698887518853500.0,7950,1,,,,7950g1
15264000.0,7950,1,,,,7950h1
41871656250000.0,7950,1,,,,7950i1
-24843750000.0,7950,0,,,,7950j1
-144888750000000.0,7950,0,,,,7950k1
-7.50256128e+16,7950,0,,,,7950l1
173866500000000.0,7950,0,,,,7950m1
3726562500.0,7950,0,,,,7950n1
-15264000000.0,7950,0,,,,7950o1
2442240000000.0,7950,0,,,,7950p1
-251542968750.0,7950,0,,,,7950q1
-4.6943955e+18,7950,0,,,,7950r1
-3412935000000.0,7950,1,,,,7950s1
-402468750.0,7950,1,,,,7950t1
954000000000.0,7950,1,,,,7950u1
-1.96585056e+17,7950,1,,,,7950v1
-1788750.0,7950,1,,,,7950w1
34344000.0,7950,1,,,,7950x1
3726562500.0,7950,1,,,,7950y1
-3.889327767552e+20,7950,1,,,,7950z1
-31800000000.0,7950,1,,,,7950ba1
-2.63402940439008e+22,7950,0,,,,7950bb1
12074062500.0,7950,0,,,,7950bc1
-254400000000.0,7950,1,,,,7950bd1
9779990625000000.0,7950,1,,,,7950be1
-27949218750.0,7950,1,,,,7950bf1
-2035200.0,7950,1,,,,7950bg1
-2.48916977123328e+16,7950,1,,,,7950bh1
-178875000.0,7950,1,,,,7950bi1
-9272880000.0,7950,0,,,,7950bj1
238500.0,7950,0,,,,7950bk1
536625000000.0,7950,0,,,,7950bl1
-16098750.0,7950,0,,,,7950bm1
-2930688000000.0,7950,1,,,,7950bn1
-208639800.0,7950,1,,,,7950bo1
4005884160000000.0,7950,1,,,,7950bp1
-7.07464599609375e+16,7950,1,,,,7950bq1
-146534400000000.0,7950,1,,,,7950br1
-1207406250.0,7950,0,,,,7950bs1
3.5168256e+18,7950,0,,,,7950bt1
-496875000.0,7950,0,,,,7950bu1
-1.0920117482085935e+19,7950,0,,,,7950bv1
-496875000.0,7950,0,,,,7950bw1
238500000000.0,7950,0,,,,7950bx1
2679786000.0,7950,0,,,,7950by1
24696907776000.0,7950,1,,,,7950bz1
508928.0,7952,0,,,,7952a1
-4887744512.0,7952,0,,,,7952b1
-2627078193152.0,7952,0,,,,7952c1
521142272.0,7952,1,,,,7952d1
26148834639872.0,7952,1,,,,7952e1
-1813053964288.0,7952,1,,,,7952f1
-127232.0,7952,1,,,,7952g1
-5552477765632.0,7952,1,,,,7952h1
-32571392.0,7952,0,,,,7952i1
8142848.0,7952,0,,,,7952j1
-21258369.0,7953,2,,,,7953a1
1543076.0,7954,1,,,,7954a1
254528.0,7954,1,,,,7954b1
-32579584.0,7954,0,,,,7954c1
63632.0,7954,1,,,,7954d1
133445976064.0,7954,1,,,,7954e1
7954.0,7954,1,,,,7954f1
509056.0,7954,1,,,,7954g1
2036224.0,7954,1,,,,7954h1
-14908950755.0,7955,1,,,,7955a1
-994375.0,7955,0,,,,7955b1
1710325.0,7955,1,,,,7955c1
58535873125.0,7955,1,,,,7955d1
66652726608.0,7956,1,,,,7956a1
31945981392.0,7956,1,,,,7956b1
23288620434768.0,7956,0,,,,7956c1
3549553488.0,7956,0,,,,7956d1
113980106448.0,7956,0,,,,7956e1
394394832.0,7956,1,,,,7956f1
31945981392.0,7956,1,,,,7956g1
-7957.0,7957,1,,,,7957a1
-19900000000.0,7960,1,,,,7960a1
-159200000.0,7960,1,,,,7960b1
-3335659.0,7961,0,,,,7961a1
46434384.0,7962,2,,,,7962a1
260898816.0,7962,1,,,,7962b1
2462150131974144.0,7962,1,,,,7962c1
350416.0,7964,0,,,,7964a1
-2349675.0,7965,2,,,,7965a1
-358425.0,7965,2,,,,7965b1
-1712913075.0,7965,0,,,,7965c1
-261291825.0,7965,1,,,,7965d1
209930993216.0,7966,1,,,,7966a1
114200576.0,7966,0,,,,7966b1
28550144.0,7966,0,,,,7966c1
1466912793952256.0,7966,0,,,,7966d1
-46959890934208.0,7966,0,,,,7966e1
-14275072.0,7966,1,,,,7966f1
-26241374152.0,7966,1,,,,7966g1
-1019904.0,7968,2,,,,7968a1
2892718656.0,7968,0,,,,7968b1
-82612224.0,7968,0,,,,7968c1
-743510016.0,7968,0,,,,7968d1
-2057977637568.0,7968,0,,,,7968e1
-1019904.0,7968,1,,,,7968f1
2892718656.0,7968,1,,,,7968g1
-82612224.0,7968,1,,,,7968h1
-743510016.0,7968,2,,,,7968i1
-2057977637568.0,7968,0,,,,7968j1
-1992500.0,7970,1,,,,7970a1
-7971.0,7971,2,,,,7971a1
-7971.0,7971,0,,,,7971b1
-5810859.0,7971,2,,,,7971c1
-510208.0,7972,1,,,,7972a1
-6566108339.0,7973,1,,,,7973a1
-790339571.0,7973,1,,,,7973b1
-38726638979.0,7973,0,,,,7973c1
7973.0,7973,2,,,,7973d1
1080668393.0,7973,0,,,,7973e1
206326822336397.0,7973,0,,,,7973f1
7973.0,7973,1,,,,7973g1
390677.0,7973,2,,,,7973h1
-9143130783744.0,7974,1,,,,7974a1
-285722836992.0,7974,1,,,,7974b1
8.877099541384397e+16,7974,0,,,,7974c1
-10334304.0,7974,0,,,,7974d1
-15501456.0,7974,2,,,,7974e1
1674157248.0,7974,0,,,,7974f1
964314574848.0,7974,1,,,,7974g1
-12542017536.0,7974,1,,,,7974h1
-391938048.0,7974,1,,,,7974i1
-203410105632.0,7974,1,,,,7974j1
46504368.0,7974,1,,,,7974k1
-7750728.0,7974,1,,,,7974l1
338634473472.0,7974,1,,,,7974m1
-165348864.0,7974,0,,,,7974n1
558052416.0,7974,0,,,,7974o1
1291788.0,7974,0,,,,7974p1
-15576171875.0,7975,0,,,,7975a1
-144546875.0,7975,0,,,,7975b1
-124609375.0,7975,0,,,,7975c1
-3015546875.0,7975,0,,,,7975d1
-2041856.0,7976,1,,,,7976a1
-5815233.0,7977,1,,,,7977a1
-7977.0,7977,1,,,,7977b1
-7978.0,7978,0,,,,7978a1
-26002830000.0,7980,1,,,,7980a1
-31672620000000.0,7980,0,,,,7980b1
-83790000.0,7980,1,,,,7980c1
-16295562990000.0,7980,1,,,,7980d1
-4596480.0,7980,0,,,,7980e1
